filename,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
[flu][cla]0361__1.wav,0.19726791977882385,2210.2249710998626,2901.96678073026,3999.439136402027,0.04265956805019305,-179.06768798828125,129.4241180419922,-44.99531555175781,0.517632782459259,-24.23574447631836,-11.149792671203613,-42.39044189453125,-9.935415267944336,-24.431625366210938,-2.2964251041412354,1.0575090646743774,4.5185723304748535,6.674989700317383,-0.7973689436912537,-5.297752857208252,-11.275267601013184,-7.2338385581970215,-4.55954122543335,-0.45949438214302063,-0.7937310934066772,flu
160__[flu][dru][pop_roc]0422__3.wav,0.27635228633880615,3258.653168769884,3411.2652460249333,6939.2617715371625,0.06916249396718147,-75.19129943847656,126.35670471191406,-56.79990768432617,64.02964782714844,-14.284296035766602,48.57666778564453,-10.539456367492676,34.071903228759766,-7.594888687133789,-0.16220258176326752,-16.147132873535156,1.2615525722503662,4.801894664764404,5.927318572998047,4.855587005615234,-7.802937030792236,-3.4978978633880615,-11.87186050415039,4.9616594314575195,0.5940802693367004,flu
[flu][pop_roc]0485__3.wav,0.24708621203899384,2540.67494496361,2796.7380039432774,5262.664959881757,0.05234601230694981,-78.06842041015625,151.83392333984375,-60.63812255859375,47.84223556518555,-6.536702632904053,33.03961944580078,1.0868200063705444,16.034345626831055,1.6049102544784546,5.110325336456299,4.891076564788818,-1.1949423551559448,4.666337966918945,-2.3070521354675293,2.3862497806549072,-4.958543300628662,0.37306031584739685,-1.1519176959991455,-0.42238548398017883,-6.4291605949401855,flu
[flu][pop_roc]0356__1.wav,0.3142070472240448,1805.222869132122,2270.0206459732863,2576.9174936655404,0.03945086269305019,-180.11766052246094,135.51686096191406,-66.8755874633789,-33.00642395019531,-66.9554214477539,-22.001026153564453,-22.061410903930664,30.248281478881836,38.62046432495117,16.304044723510742,7.960207939147949,-6.611682415008545,8.306561470031738,4.972053527832031,-9.82521915435791,-21.722332000732422,-16.565406799316406,6.826360702514648,11.338006019592285,9.111374855041504,flu
160__[flu][dru][pop_roc]0422__2.wav,0.27184268832206726,2600.6329537491156,3185.9702782735126,5665.061497043919,0.050138377775096526,-87.66619873046875,145.95655822753906,-42.44023895263672,53.540706634521484,-18.92136573791504,31.810924530029297,-15.79881763458252,30.15066146850586,7.316919803619385,16.482568740844727,-3.5637600421905518,-6.143315315246582,-17.062271118164062,-14.775309562683105,1.0896941423416138,5.731293678283691,16.101709365844727,-0.6953690648078918,3.837195873260498,-6.116312026977539,flu
[flu][pop_roc]0485__2.wav,0.24802066385746002,2177.5680772978003,2559.904679451034,4499.774334881757,0.03965258506274131,-96.58218383789062,163.0340576171875,-56.749027252197266,46.70449447631836,5.459822654724121,29.102128982543945,2.8066811561584473,12.963882446289062,1.4261665344238281,1.0030484199523926,8.944409370422363,-1.631164312362671,3.8568663597106934,-1.6297695636749268,0.06812956184148788,-5.470170497894287,-4.757455348968506,-4.297026634216309,-4.002822399139404,-6.292167663574219,flu
[flu][cla]0349__1.wav,0.192816361784935,2177.763919234595,2950.68355714631,3288.427734375,0.04666950711872587,-176.25286865234375,151.62771606445312,-29.12562370300293,-7.911999225616455,-11.28598403930664,11.5967378616333,-27.031192779541016,10.276028633117676,-11.807509422302246,12.773700714111328,1.5929181575775146,1.7268099784851074,-4.691409111022949,-1.4805045127868652,0.16490167379379272,-0.9901056885719299,-0.6405017375946045,-3.874776840209961,3.7295138835906982,0.29954129457473755,flu
024__[flu][nod][cla]0355__1.wav,0.193271204829216,1269.3611515742627,1796.0362881758995,1874.9683277027027,0.03716781792953668,-230.3880615234375,196.93505859375,-12.364376068115234,-8.677519798278809,-14.728649139404297,1.1133992671966553,-23.282901763916016,-13.097173690795898,-19.8143367767334,-8.04351806640625,-5.190313816070557,-12.476988792419434,1.5240098237991333,1.0897775888442993,-2.5850043296813965,-13.878580093383789,-17.77739715576172,-12.36525821685791,-6.229886531829834,0.4048374593257904,flu
[flu][jaz_blu]0380__3.wav,0.1850147247314453,1342.9473917375667,1969.096807870878,2443.5612858952704,0.02557915057915058,-204.80580139160156,189.7530517578125,-25.361873626708984,26.3659610748291,6.445964813232422,14.502396583557129,1.6122382879257202,-1.910966157913208,2.2342255115509033,-9.051459312438965,-11.689669609069824,-4.97469425201416,1.4531199932098389,-9.241141319274902,-3.9957845211029053,-6.90883207321167,1.053343415260315,2.3219754695892334,-9.741704940795898,-7.074975490570068,flu
[flu][cla]0357__1.wav,0.2016279697418213,1628.1870874028925,2387.353601718194,2639.6048880912163,0.03963561776061776,-174.08741760253906,182.4061279296875,-12.62704849243164,20.488019943237305,-2.7550313472747803,17.63028335571289,-13.043121337890625,11.403565406799316,-13.460223197937012,-1.2302182912826538,2.387993335723877,-1.6474061012268066,11.782888412475586,-1.7017834186553955,7.273738384246826,-3.6663167476654053,-8.630467414855957,-9.247543334960938,-6.962109565734863,0.9506628513336182,flu
[flu][pop_roc]0497__2.wav,0.11293107271194458,1411.175617105109,2794.1823975049333,2350.029032939189,0.021968885738416988,-282.4295959472656,167.0580291748047,26.644733428955078,23.41365623474121,21.35051727294922,10.008402824401855,1.9556868076324463,-7.099649906158447,-16.166940689086914,-8.611898422241211,-6.501944065093994,-6.5576934814453125,-6.023658275604248,2.3848702907562256,8.805688858032227,8.034707069396973,-2.3660542964935303,-9.217962265014648,-4.7268290519714355,-0.22765429317951202,flu
061__[flu][dru][pop_roc]0419__3.wav,0.21038582921028137,1769.9834816987027,2393.335138572351,3524.295291385135,0.036472158542471045,-162.86009216308594,177.7867431640625,-6.788514137268066,40.113502502441406,-10.5364990234375,18.359386444091797,-3.2570254802703857,1.8258994817733765,-5.739757537841797,0.2694043517112732,1.6999552249908447,4.6007585525512695,2.480182409286499,-1.1773325204849243,-1.222681999206543,-4.6793670654296875,-3.3763620853424072,-7.755116939544678,-4.575409889221191,-8.993884086608887,flu
[flu][jaz_blu]0514__1.wav,0.11957785487174988,2698.9153355446188,3894.369737858194,6191.003747888513,0.03956020752895753,-178.98495483398438,129.3990936279297,-0.5185962915420532,40.22119903564453,-0.1406327188014984,23.784292221069336,2.290083885192871,18.899099349975586,-3.963019371032715,6.818835258483887,-2.6510140895843506,3.6593594551086426,-1.1077839136123657,4.461642265319824,-6.229519367218018,1.0476434230804443,-5.5611042976379395,2.1806156635284424,-6.103844165802002,-4.002936363220215,flu
[flu][pop_roc]0489__2.wav,0.23354029655456543,1491.3845719634082,1348.439280369915,2632.1223078547296,0.049308865226833976,-154.31002807617188,237.60963439941406,-84.46259307861328,3.2945029735565186,7.774601459503174,-11.514477729797363,3.308424711227417,-2.963935136795044,5.444563865661621,2.0455265045166016,-1.7654823064804077,-1.0626949071884155,-0.16627027094364166,-0.8832885026931763,0.9933871030807495,-0.3505386412143707,-10.226300239562988,-12.27712345123291,-9.477052688598633,-3.8199751377105713,flu
[flu][pop_roc]0476__1.wav,0.21590569615364075,919.1283453422986,1528.3022106222122,1452.8676625844594,0.023852256274131275,-262.1582336425781,198.10838317871094,2.980271100997925,1.6669007539749146,18.679061889648438,7.610011577606201,11.067903518676758,4.60651969909668,-1.0725727081298828,2.925060510635376,2.9067330360412598,4.714262962341309,3.922375440597534,-0.4351654648780823,-3.351104497909546,-1.6315714120864868,3.9895877838134766,6.648165225982666,2.894482135772705,-5.771907806396484,flu
[flu][pop_roc]0476__3.wav,0.21841509640216827,1194.941179944147,1718.9555813060044,2044.822899070946,0.028058261944980695,-227.02244567871094,188.5989990234375,-25.76093101501465,12.331690788269043,14.455992698669434,-2.4617838859558105,11.474000930786133,2.9522390365600586,4.840234756469727,4.874902248382568,5.325739860534668,13.871487617492676,9.902064323425293,6.12442684173584,1.4146881103515625,-4.344728946685791,-4.128519535064697,-5.3552398681640625,-5.133883476257324,-3.478428363800049,flu
[flu][pop_roc]0372__2.wav,0.2115626186132431,2087.8384943355672,2830.216678251967,4057.470703125,0.04553646838803089,-119.30249786376953,169.09249877929688,-27.933612823486328,33.0010871887207,-10.935726165771484,25.45215606689453,-21.470645904541016,8.570145606994629,-12.629948616027832,1.1373252868652344,-6.951337814331055,-7.8857316970825195,-4.956162929534912,-2.2336044311523438,3.1488072872161865,-5.7180070877075195,-3.201568603515625,0.7679755091667175,2.5379533767700195,-1.6150497198104858,flu
[flu][cla]0441__2.wav,0.2261074334383011,1872.5814075600406,2280.857568221004,3370.4035578547296,0.05173141891891892,-123.7420425415039,174.69796752929688,-48.83915328979492,34.25484085083008,-19.668956756591797,20.113876342773438,-10.279383659362793,8.117598533630371,-3.016650915145874,3.1839661598205566,-6.928231239318848,7.653911590576172,-0.6709164977073669,0.4077428877353668,9.76314640045166,9.197348594665527,17.079057693481445,9.26810359954834,9.780535697937012,0.9198294878005981,flu
061__[flu][dru][pop_roc]0419__1.wav,0.21614563465118408,1352.767665489801,1979.0110102942242,2259.323532516892,0.032993861607142856,-184.64297485351562,197.1055145263672,-16.070093154907227,25.31920051574707,-9.789950370788574,10.509445190429688,-16.67402458190918,-4.693385601043701,0.6481732130050659,-1.5497446060180664,10.88031005859375,5.383738994598389,8.728755950927734,-1.8004246950149536,-5.124648094177246,-11.841598510742188,-16.71125030517578,-6.658930778503418,-5.136628150939941,-3.1779186725616455,flu
[flu][cla]0373__2.wav,0.20077970623970032,1552.7007510361825,2148.7851228727227,2091.4643158783783,0.03933586208976834,-241.59751892089844,153.54214477539062,-22.289949417114258,-28.06429672241211,-16.537996292114258,-1.432079792022705,-18.286901473999023,-6.479762077331543,-6.580333709716797,3.333860158920288,0.04342404007911682,-1.6537305116653442,8.736435890197754,12.08100414276123,11.8609619140625,2.1360278129577637,-5.964611053466797,-10.408602714538574,-7.3149847984313965,-4.4058918952941895,flu
[flu][cla]0357__3.wav,0.2058170735836029,2223.6752506670414,2747.146106412056,3346.2098817567567,0.054155857866795366,-262.20343017578125,112.93828582763672,-20.642908096313477,0.6474083662033081,-5.654706954956055,13.091501235961914,-1.8651771545410156,2.845355272293091,-21.05903434753418,-11.613571166992188,-4.142882347106934,7.555823802947998,8.76961898803711,1.065976858139038,7.504969596862793,7.406360626220703,7.240326404571533,-6.977806091308594,-13.065179824829102,-12.134729385375977,flu
[flu][pop_roc]0360__2.wav,0.23489011824131012,2247.3148138188067,3206.912943154078,5023.638091216216,0.04139644666988417,-114.52252960205078,167.64463806152344,-3.018705368041992,45.32370376586914,-19.411924362182617,26.82200050354004,-18.148460388183594,10.896004676818848,-14.254785537719727,5.238925933837891,-6.437264919281006,0.2110327035188675,-1.994270920753479,-6.058981895446777,1.7897872924804688,-1.2285799980163574,2.5301225185394287,-6.753035545349121,2.535386323928833,-2.006328582763672,flu
[flu][jaz_blu]0453__2.wav,0.18766722083091736,3256.8688071356128,4203.726403801627,7729.255964949324,0.0520839617519305,-131.36773681640625,134.85983276367188,13.505846977233887,33.66351318359375,-18.285221099853516,29.80612564086914,-8.405817985534668,11.538212776184082,-10.284846305847168,14.143796920776367,-4.567470073699951,12.920318603515625,3.1901042461395264,10.923891067504883,-4.4894609451293945,7.09218168258667,-13.845733642578125,9.961411476135254,-4.498762130737305,4.158289909362793,flu
[flu][jaz_blu]0380__1.wav,0.2011607587337494,1229.7220469264741,1904.8668193296992,2257.91015625,0.01971034930019305,-190.98651123046875,202.43939208984375,-23.728727340698242,36.33246994018555,0.5146586298942566,13.045670509338379,1.8341807126998901,1.7298983335494995,-0.7714196443557739,-11.218463897705078,-5.950966835021973,-5.059091567993164,-0.8337873816490173,-9.911773681640625,-7.785823822021484,-3.143897771835327,1.5511560440063477,-0.3388994336128235,-5.898899078369141,-6.082983016967773,flu
[flu][cla]0349__3.wav,0.18774312734603882,2412.298835330855,3052.1538227733117,4193.653663429054,0.05212920789092664,-172.16433715820312,138.59835815429688,-35.55636978149414,2.598508358001709,-3.3287503719329834,9.906807899475098,-23.323936462402344,13.438507080078125,-4.035204887390137,11.231846809387207,-4.255823612213135,-0.11620905250310898,-5.940210342407227,-6.7426300048828125,-6.760890007019043,-3.293274164199829,5.785713195800781,4.803006172180176,10.114998817443848,7.123333930969238,flu
[flu][cla]0430__2.wav,0.14489224553108215,1304.128458686812,1778.2164132040828,1991.0314611486488,0.037782411317567564,-240.31605529785156,198.24252319335938,-10.172233581542969,-15.085261344909668,6.3032121658325195,6.690568447113037,-11.248871803283691,-5.594191551208496,-6.1519670486450195,-1.823338508605957,5.81586217880249,4.9365620613098145,8.384554862976074,-0.620633065700531,-3.1247785091400146,-8.094475746154785,-7.122547149658203,-1.5125714540481567,-0.707234263420105,1.789670467376709,flu
[flu][cla]0361__2.wav,0.3416599631309509,1463.6091707018932,2575.3202641866374,2236.1275337837837,0.021736999276061778,-182.92726135253906,151.7084503173828,-19.747819900512695,16.9482421875,-2.5968708992004395,2.069890022277832,-21.7654972076416,0.6483545303344727,-25.66965675354004,-9.068374633789062,-24.47135353088379,-10.556928634643555,-10.402867317199707,-0.7388036847114563,-2.236096143722534,4.577467441558838,-0.837304949760437,-1.7307254076004028,5.171232223510742,2.44661808013916,flu
[flu][pop_roc]0356__3.wav,0.2960073947906494,1760.4535732474808,2207.9139774768214,2626.884501689189,0.039211435207528955,-202.30743408203125,135.03839111328125,-71.81466674804688,-47.33094787597656,-50.47883987426758,-21.461374282836914,-20.996444702148438,31.09071159362793,35.4117317199707,7.949237823486328,19.539159774780273,12.200227737426758,9.335909843444824,-11.1560697555542,-17.130996704101562,-11.315363883972168,-4.254688739776611,7.747805595397949,3.1472861766815186,1.4743841886520386,flu
[flu][pop_roc]0485__1.wav,0.24221271276474,2417.349540105503,2709.3222747364525,5037.938133445946,0.052181995053088806,-82.76814270019531,157.20306396484375,-60.92906951904297,48.240257263183594,-4.7305192947387695,32.48175811767578,1.5234509706497192,12.680055618286133,-0.8303783535957336,4.6008758544921875,7.480701446533203,0.10828526318073273,4.0973358154296875,-3.929602861404419,-0.8387890458106995,-6.618103504180908,-0.7621223330497742,0.35668984055519104,2.1730146408081055,-4.586700439453125,flu
160__[flu][dru][pop_roc]0422__1.wav,0.2394232153892517,2348.637871435545,2926.5500197073943,4809.303737331081,0.04713705055501931,-120.7647933959961,147.28973388671875,-42.63130569458008,46.49787521362305,-14.231043815612793,23.236637115478516,-14.383516311645508,28.385360717773438,12.58798885345459,16.873878479003906,0.36278048157691956,-7.338409900665283,-16.33271598815918,-17.589073181152344,-2.094473123550415,4.772646903991699,14.46322250366211,1.9799580574035645,6.155179023742676,-1.3465243577957153,flu
[flu][pop_roc]0356__2.wav,0.239345982670784,2008.8981134825308,2379.632273542986,3177.0204286317567,0.04143415178571429,-184.9873046875,126.19917297363281,-81.80436706542969,-41.19145202636719,-60.565696716308594,-19.68065643310547,-24.99297523498535,37.07381057739258,26.25794792175293,1.3946729898452759,14.279012680053711,17.51387596130371,11.123319625854492,-13.749274253845215,-19.804380416870117,-17.786535263061523,-3.1685075759887695,8.62691879272461,11.090071678161621,3.413069009780884,flu
[flu][cla]0361__3.wav,0.20502637326717377,1985.7020211468346,2837.4354566142374,3317.0278188344596,0.03689445583976834,-202.1841583251953,131.67848205566406,-35.83988571166992,-3.9066247940063477,-24.757564544677734,-12.231060981750488,-38.218929290771484,-7.846125602722168,-22.5776309967041,2.0424156188964844,-0.8778310418128967,4.648714065551758,-1.3096853494644165,-4.349363327026367,-9.380693435668945,-14.607946395874023,-9.407970428466797,-8.007467269897461,0.29297664761543274,-2.0529096126556396,flu
[flu][cla]0430__3.wav,0.14158277213573456,1036.0260760939466,1218.675144583707,1798.8954286317567,0.03234344835907336,-235.71890258789062,241.3950958251953,-23.69407844543457,-9.447381973266602,9.314754486083984,-10.220830917358398,-7.241751670837402,-2.8923180103302,-13.796648979187012,-13.4745454788208,-3.68608021736145,-2.332176446914673,-4.093810081481934,-6.337826251983643,-1.7446171045303345,-4.086760520935059,-8.875295639038086,-7.916787624359131,-5.9214019775390625,-3.471620559692383,flu
[flu][cla]0349__2.wav,0.157724067568779,2187.0884170122813,2989.6892841801355,3740.5418602195946,0.044054657335907334,-195.976318359375,144.4018096923828,-29.475404739379883,-3.017827033996582,-4.5594282150268555,7.307487964630127,-21.88638687133789,8.785863876342773,-8.673117637634277,8.125428199768066,-4.034445285797119,-5.5678277015686035,-5.443747520446777,0.9468117356300354,10.048508644104004,10.994879722595215,13.357477188110352,4.970995903015137,4.450329303741455,1.108339786529541,flu
024__[flu][nod][cla]0355__2.wav,0.13645777106285095,1795.4475712263763,2236.646798494287,2573.6750422297296,0.045704256153474905,-263.91180419921875,143.82015991210938,-19.606952667236328,-27.596662521362305,-15.2843017578125,5.295349597930908,-12.457940101623535,-1.5307098627090454,-11.65253734588623,-5.630488872528076,-7.02355432510376,-10.283653259277344,-0.744351327419281,-1.735208511352539,-1.3342945575714111,2.1638636589050293,6.467305660247803,5.093538761138916,4.34604549407959,3.507864236831665,flu
[flu][jaz_blu]0453__3.wav,0.14848168194293976,4762.97180137269,4765.820027670288,10550.853832347973,0.10049733047779923,-109.15193176269531,99.97844696044922,2.481309652328491,43.9770622253418,-19.750215530395508,32.089141845703125,-11.10995864868164,19.802539825439453,-16.610042572021484,14.094152450561523,-10.641158103942871,10.975658416748047,-11.633244514465332,6.948160648345947,-6.229943752288818,15.703330993652344,-2.837904453277588,11.335573196411133,-4.235396862030029,1.5307492017745972,flu
[flu][pop_roc]0360__3.wav,0.23773634433746338,2073.3797427049226,3037.103663478667,4371.988492398648,0.036115845197876445,-116.68941497802734,172.32786560058594,-1.8613890409469604,34.10417175292969,-21.46889877319336,24.10242462158203,-18.371231079101562,3.5641376972198486,-19.272056579589844,0.6156604886054993,-8.688138961791992,-3.7880876064300537,0.059939175844192505,-4.309835910797119,3.842559576034546,0.9730566143989563,1.7880754470825195,-4.509664535522461,2.4149715900421143,-0.8722192645072937,flu
[flu][cla]0357__2.wav,0.22365231812000275,2038.172624299853,2619.2042538463616,3422.781619510135,0.05107157939189189,-207.62490844726562,147.24240112304688,-18.388341903686523,-0.1512109488248825,-6.066041469573975,2.28108549118042,-15.797124862670898,13.529326438903809,-10.122076034545898,2.4468491077423096,-14.721485137939453,-17.119966506958008,-4.911652088165283,-2.2473509311676025,10.220569610595703,-0.5023924112319946,-11.114142417907715,-6.882067680358887,-0.5807055830955505,-5.438745021820068,flu
[flu][pop_roc]0497__1.wav,0.14898227155208588,1516.7802104513514,2755.6053048935246,2600.1134923986488,0.027931949806949807,-213.02903747558594,163.16928100585938,13.331278800964355,36.53229522705078,14.122989654541016,4.129249095916748,-5.095793724060059,1.4176602363586426,-13.2719144821167,-12.199458122253418,-21.9008731842041,-12.247836112976074,-12.907185554504395,-8.30531120300293,-0.5203016400337219,1.9069794416427612,-1.3092269897460938,3.3195676803588867,5.858729362487793,4.95005989074707,flu
[flu][cla]0373__3.wav,0.2828823924064636,1990.465546349424,3060.5868617318856,3144.9284733952704,0.03845356237934363,-248.7322540283203,116.99571990966797,3.5144920349121094,8.641292572021484,-5.2942891120910645,20.36902618408203,-12.2900390625,-7.180337905883789,-20.054901123046875,2.253406047821045,-0.4494103491306305,2.989388942718506,7.856399059295654,19.02126121520996,32.2298469543457,29.03668785095215,16.10691261291504,-3.3933892250061035,-8.97922134399414,-16.666479110717773,flu
[flu][jaz_blu]0514__2.wav,0.1487358957529068,2642.127130433858,3650.2520657874043,5770.8984375,0.04772525036196911,-172.49215698242188,129.14840698242188,-9.037723541259766,45.87902069091797,6.2097673416137695,29.501142501831055,-0.11160290241241455,11.351813316345215,-11.812434196472168,8.365213394165039,5.575504302978516,9.35043716430664,-0.8505339622497559,0.7183527946472168,-2.4556219577789307,4.491108417510986,-3.544442892074585,1.415615439414978,-4.740746974945068,-3.0815000534057617,flu
[flu][pop_roc]0489__1.wav,0.24704237282276154,1546.2434380787379,1381.2954869845933,2707.2806693412163,0.0520179777992278,-156.31434631347656,228.49623107910156,-85.81385803222656,8.219486236572266,1.3904194831848145,-13.00916862487793,2.877821922302246,-8.919902801513672,0.4850103259086609,-1.9487473964691162,-4.872422695159912,0.6343087553977966,2.311199188232422,0.4043012857437134,4.855560779571533,0.35678282380104065,-13.116077423095703,-14.42033863067627,-10.467704772949219,-4.294738292694092,flu
[flu][cla]0441__3.wav,0.2539912462234497,2111.5210100457507,2486.3580523662554,3895.1818517736488,0.05125067869208494,-132.4264373779297,151.9521026611328,-45.982025146484375,36.20564270019531,-16.779525756835938,15.898367881774902,-12.870362281799316,7.646589756011963,-0.011989284306764603,7.985613822937012,7.063498497009277,18.354013442993164,3.690253496170044,-4.1636738777160645,-4.798041820526123,-5.203032493591309,3.4639105796813965,-0.3213324248790741,1.0871857404708862,-5.784651756286621,flu
[flu][pop_roc]0372__3.wav,0.24150435626506805,1872.8218972338764,2698.1245267512086,3244.363650760135,0.04225989382239382,-140.1056365966797,170.37644958496094,-21.746984481811523,28.904478073120117,-22.90057945251465,25.492889404296875,-12.652653694152832,10.64931869506836,-12.103277206420898,7.309909343719482,-0.052994776517152786,3.240917682647705,8.91685962677002,-2.8963210582733154,-4.436383247375488,-14.356607437133789,-9.543557167053223,-2.550658941268921,-1.4032012224197388,-1.1832067966461182,flu
[flu][pop_roc]0476__2.wav,0.19192808866500854,964.201086451713,1665.595980637674,1581.4017630912163,0.021212898166023165,-254.75839233398438,204.76194763183594,-0.05412180721759796,-1.0163713693618774,22.045238494873047,11.582453727722168,12.236771583557129,3.5222315788269043,-4.303813457489014,-0.5970801711082458,-3.880094051361084,2.56742787361145,3.091974973678589,2.53458833694458,4.497190475463867,8.043580055236816,8.855097770690918,4.851867198944092,4.059571266174316,3.475236654281616,flu
[flu][jaz_blu]0432__2.wav,0.20725327730178833,3307.232655886616,3542.1192597938443,7176.1270059121625,0.0780609013030888,-86.9261703491211,134.27560424804688,-49.67818069458008,54.55875778198242,-24.76133155822754,38.5427131652832,-16.983970642089844,28.71894645690918,-7.310157299041748,18.513011932373047,-2.4807658195495605,7.168709754943848,-3.878957748413086,-3.243685483932495,0.3490009009838104,-12.260027885437012,2.7672905921936035,-4.098748683929443,12.956918716430664,-8.814496040344238,flu
